FORE_data,t2m,rh2m,w10m
90001_00,13.068141004911082,57.859988970213124,1.8707638116656007
90001_01,14.122921352207712,52.79100716751589,1.667331811935349
90001_02,15.798682790273332,46.549940589315625,1.848709101606778
90001_03,16.858801350895348,43.69869908499224,2.3622404717051846
90001_04,16.864797105060703,44.41159131386791,2.904678207984068
90001_05,17.180154241465132,42.16009768556758,2.13040018214099
90001_06,14.322825846305154,53.701300333579894,1.347238569320526
90001_07,12.49132137077877,63.716270023656456,1.1891130849381528
90001_08,10.744681038968391,70.01423508926005,1.2805779491279514
90001_09,10.441011099946802,70.15574229811308,1.493381498491632
90001_10,9.795281332065766,73.71016295652994,1.4983280627462097
90001_11,10.174776757472022,75.41667718207435,1.785668979455321
90001_12,10.060830575815828,81.13790929415651,1.800091348424308
90001_13,10.1799146973455,83.44873669384526,1.983853612564775
90001_14,9.347629792847336,83.38480596635321,1.6139697435577336
90001_15,9.910758202537618,85.22466335454757,1.7958788589739174
90001_16,9.610633338222181,86.72511477320887,1.711341197137496
90001_17,9.736251387340356,86.46051049375114,1.7191891704982993
90001_18,10.09362759188982,85.44083293104791,1.7088481896889833
90001_19,9.881959452818268,80.1577987850673,1.7746042515364326
90001_20,9.74196222815214,79.9296170877162,1.4758495048562206
90001_21,9.716494433840609,79.83949946626248,1.2281910940454237
90001_22,9.552869745565678,76.18552121545238,1.400552369121415
90001_23,10.619082639324308,69.884125388676,1.582223628206519
90001_24,10.260812134453259,73.97896191639283,1.2538832729449505
90001_25,10.458462788370586,75.8150167558291,1.3757453678866325
90001_26,9.874705790722523,78.65674684461123,1.56458937918762
90001_27,9.630446629295811,76.1348224061233,1.5631092872437486
90001_28,9.118020532270501,78.59444728170342,1.7048055149785593
90001_29,8.375176877679017,76.38232120301744,1.798177601898558
90001_30,8.526731612886795,71.01268982698505,1.7501178551315608
90001_31,8.064944872775401,79.4010966602942,1.3872784829405278
90001_32,7.072493330979567,81.9495370891706,1.2688333356643
90001_33,6.757465213021636,83.31543490221966,1.2750645613945184
90001_34,5.582633184180318,82.54184785522921,1.108276034835828
90001_35,5.760879527047514,80.3360083449304,1.2179452790149452
90001_36,5.519692958382214,83.4259970979845,1.167321882115792
90002_00,14.115880330061191,54.99335170855848,1.4495742259263134
90002_01,13.411140981866568,55.52060558663917,1.5197668907237878
90002_02,14.814166253138293,50.086490264036286,1.703588259820826
90002_03,15.839096794699566,49.067346544033214,2.033039565198008
90002_04,16.32283366508924,48.94733220919208,2.175977495132956
90002_05,17.009813520934813,44.82413096145646,1.9255764410481655
90002_06,14.552987784128053,52.3804432417496,1.4188129729757344
90002_07,13.153796861081899,61.228797995372446,1.2313249798306551
90002_08,11.408538778530353,69.54058730904937,1.4411388355499288
90002_09,11.37076141823806,72.98438716362105,1.3065180178891966
90002_10,10.179054482272605,77.5039199499059,1.2294690042262075
90002_11,10.080978246594164,76.58636902952506,1.2288087858984338
90002_12,9.388062725584849,80.0967164424178,1.1605649811650354
90002_13,9.512326739502681,84.10640169328943,1.1782303533185892
90002_14,10.318828020059499,84.66911921535547,1.1083799962981835
90002_15,10.973990131303397,90.22415267343172,1.2269890873811158
90002_16,10.83131105213956,89.79103402899347,1.2075489647290971
90002_17,10.896243948576481,87.07813579347807,1.1929802283071436
90002_18,11.095547071710472,87.70579916581461,1.038123240117632
90002_19,10.531593919704783,85.29789589769382,1.0806110617378495
90002_20,10.702747549901773,88.03473410094371,1.0888687649638547
90002_21,11.068790707269041,88.50801598050592,1.1603751543303535
90002_22,11.694067364248745,81.149375176461,1.5301276716855954
90002_23,11.461688165179066,79.08624491239723,1.4866581262160772
90002_24,10.29797646792191,80.9854693055577,1.9910339969466824
90002_25,10.19903262805039,80.17648795967867,2.5491681671773008
90002_26,9.801309757022937,79.71547453554484,2.299873696630221
90002_27,9.926056544422707,77.11648028234873,2.3462670670708228
90002_28,9.425735639360248,78.825826492387,2.0866269515383604
90002_29,8.935207601766562,77.51152344049149,2.250013873392344
