FORE_data,t2m,rh2m,w10m
90001_00,14.373093311372509,62.750876311664456,1.4168894293875802
90001_01,13.21163486100772,55.412208218671694,1.6220393121050225
90001_02,14.552916858268754,51.15992855670651,1.8345838975014421
90001_03,15.875430509045076,47.737474014181494,2.144944234198112
90001_04,16.769012625999892,45.858432461825934,2.8402637167017204
90001_05,16.77226694956741,40.89247407519697,2.1350551028489724
90001_06,14.373234801634723,53.182829994263564,1.3018814612519076
90001_07,12.844764439345589,63.07278051400925,1.2437028018566414
90001_08,10.339652238581568,69.69867163737015,1.2773472240481363
90001_09,9.983359776069111,70.88445182290064,1.5041594056334149
90001_10,9.38896916633586,74.70865404382874,1.4758983712181082
90001_11,10.199075454987515,74.01561663607963,1.7966599421979026
90001_12,9.405358443807183,80.68008533027702,1.707070859414361
90001_13,9.18577701393486,83.48080080290185,1.7741513931234563
90001_14,9.033729246577932,84.44556124775585,1.631455811871503
90001_15,9.532294316447498,83.66463417099534,1.8975531341615346
90001_16,8.920861129210556,87.15275352125482,1.5655118990343846
90001_17,9.60309927538508,86.15930701625354,1.767385834450408
90001_18,9.783043703924278,86.49822873647791,1.5601829020448907
90001_19,10.213936099686935,82.36898799715023,1.6613162804718196
90001_20,9.664685177066351,80.58959245490743,1.5297497033999035
90001_21,8.98062102864977,83.30419397738396,1.2360044585944396
90001_22,9.52849815755017,76.75484350205866,1.4518202066371577
90001_23,10.838285372205647,71.20334387434909,1.535588366935593
90001_24,10.490991191497093,73.43164965541372,1.2609076463569049
90001_25,10.86956964081914,77.57489637697867,1.3504221708122397
90001_26,10.501483466953713,77.76380332934013,1.5301170463162939
90001_27,10.6492940135143,74.55373935923477,1.4279107980383254
90001_28,9.589015555883272,78.64609775456384,1.640614403996907
90001_29,9.366277798019311,76.89896500576734,1.6715424126330019
90001_30,8.4638327729606,72.27800533866281,1.6694301131211318
90001_31,8.811141207260224,79.57713726709746,1.3689502424393751
90001_32,7.098186923601676,82.17667259674371,1.2378692016920787
90001_33,6.8132300738795175,83.92524061398393,1.3500095331817983
90001_34,5.901385644559754,83.9105886034179,1.1364131447613959
90001_35,5.8749355572119315,80.55657541683618,1.2008953445109727
90001_36,5.706137958620847,84.00127624430553,1.191242968567793
90002_00,16.55390686515756,59.35842239409605,1.2183633671354483
90002_01,13.08847922924941,59.02754393140256,1.4030441196574008
90002_02,14.27376354851123,54.178640665357904,1.486340913177333
90002_03,15.194059547384368,53.15377692151819,1.8777369736652878
90002_04,16.06688424539107,49.930377120768746,2.2099632104037514
90002_05,16.661635424302784,43.890665649095176,1.8807740331555984
90002_06,14.35307509677629,52.612888775798545,1.3302026198412922
90002_07,13.387767107055156,60.154771883289825,1.1692007351445182
90002_08,11.20076903268087,69.25615615638068,1.2928165205968256
90002_09,11.199638907485085,71.94266310638274,1.2442775305318303
90002_10,9.71779550113596,78.06435580624424,1.1875833866601528
90002_11,10.496701204619423,76.07641172399634,1.2134315575050987
90002_12,9.310957784044685,79.73762356413776,1.2228987662202524
90002_13,9.32792914674547,82.9032975434225,1.2018102342706065
90002_14,10.382574947094923,84.30960386417955,1.108707309519485
90002_15,11.074986888494783,88.85304574343071,1.2181343078098341
